tract_name,population,median_income,B25003_002E,B25003_003E,state,county,tract,total_housing,renter_rate,area_sq_miles,population_density,median_age,data_source
Census Tract 9008.05; Los Angeles County; California,5629,90678,1169,387,06,037,900805,1556,0.2487146529562982,1.0,5629.0,35,census_api
Census Tract 9008.06; Los Angeles County; California,4274,24502,172,1915,06,037,900806,2087,0.9175850503114519,1.0,4274.0,35,census_api
Census Tract 9008.07; Los Angeles County; California,3859,75319,679,446,06,037,900807,1125,0.39644444444444443,1.0,3859.0,35,census_api
Census Tract 9008.08; Los Angeles County; California,5369,67409,820,549,06,037,900808,1369,0.4010226442658875,1.0,5369.0,35,census_api
Census Tract 9009.01; Los Angeles County; California,3033,49345,420,525,06,037,900901,945,0.5555555555555556,1.0,3033.0,35,census_api
Census Tract 9009.02; Los Angeles County; California,1397,58750,456,128,06,037,900902,584,0.2191780821917808,1.0,1397.0,35,census_api
Census Tract 9010.07; Los Angeles County; California,2254,96450,605,112,06,037,901007,717,0.15620641562064155,1.0,2254.0,35,census_api
Census Tract 9010.08; Los Angeles County; California,3365,88468,488,576,06,037,901008,1064,0.5413533834586466,1.0,3365.0,35,census_api
Census Tract 9010.09; Los Angeles County; California,5550,93715,1300,630,06,037,901009,1930,0.32642487046632124,1.0,5550.0,35,census_api
Census Tract 9010.10; Los Angeles County; California,5521,74063,1173,684,06,037,901010,1857,0.3683360258481422,1.0,5521.0,35,census_api
Census Tract 9010.11; Los Angeles County; California,5363,82551,996,1062,06,037,901011,2058,0.5160349854227405,1.0,5363.0,35,census_api
Census Tract 9010.12; Los Angeles County; California,6806,116860,1347,391,06,037,901012,1738,0.22497123130034521,1.0,6806.0,35,census_api
Census Tract 9010.13; Los Angeles County; California,3613,123306,923,285,06,037,901013,1208,0.2359271523178808,1.0,3613.0,35,census_api
Census Tract 9010.14; Los Angeles County; California,5272,117109,1200,321,06,037,901014,1521,0.21104536489151873,1.0,5272.0,35,census_api
Census Tract 9011.01; Los Angeles County; California,5375,90387,1165,561,06,037,901101,1726,0.3250289687137891,1.0,5375.0,35,census_api
Census Tract 9011.02; Los Angeles County; California,5244,92130,1375,561,06,037,901102,1936,0.2897727272727273,1.0,5244.0,35,census_api
Census Tract 9012.09; Los Angeles County; California,989,77969,308,89,06,037,901209,397,0.22418136020151133,1.0,989.0,35,census_api
Census Tract 9012.10; Los Angeles County; California,1714,101042,577,84,06,037,901210,661,0.12708018154311648,1.0,1714.0,35,census_api
Census Tract 9012.14; Los Angeles County; California,4926,104701,1188,329,06,037,901214,1517,0.2168754119973632,1.0,4926.0,35,census_api
Census Tract 9012.15; Los Angeles County; California,3638,53833,775,753,06,037,901215,1528,0.49280104712041883,1.0,3638.0,35,census_api
Census Tract 9012.16; Los Angeles County; California,2473,109018,780,55,06,037,901216,835,0.0658682634730539,1.0,2473.0,35,census_api
Census Tract 9012.17; Los Angeles County; California,1533,115278,561,21,06,037,901217,582,0.03608247422680412,1.0,1533.0,35,census_api
Census Tract 9012.18; Los Angeles County; California,2424,190417,743,0,06,037,901218,743,0.0,1.0,2424.0,35,census_api
Census Tract 9013; Los Angeles County; California,2206,67984,352,208,06,037,901300,560,0.37142857142857144,1.0,2206.0,35,census_api
Census Tract 9100.02; Los Angeles County; California,7240,60417,1345,634,06,037,910002,1979,0.32036382011116726,1.0,7240.0,35,census_api
Census Tract 9102.10; Los Angeles County; California,7665,125031,1973,282,06,037,910210,2255,0.12505543237250555,1.0,7665.0,35,census_api
Census Tract 9102.11; Los Angeles County; California,1677,224444,387,51,06,037,910211,438,0.11643835616438356,1.0,1677.0,35,census_api
Census Tract 9102.12; Los Angeles County; California,3143,110673,776,286,06,037,910212,1062,0.2693032015065913,1.0,3143.0,35,census_api
Census Tract 9102.13; Los Angeles County; California,1530,127202,353,128,06,037,910213,481,0.2661122661122661,1.0,1530.0,35,census_api
Census Tract 9102.14; Los Angeles County; California,5499,113300,1262,324,06,037,910214,1586,0.2042875157629256,1.0,5499.0,35,census_api
Census Tract 9102.15; Los Angeles County; California,6659,91648,1387,623,06,037,910215,2010,0.3099502487562189,1.0,6659.0,35,census_api
Census Tract 9102.16; Los Angeles County; California,5257,130385,1099,311,06,037,910216,1410,0.22056737588652484,1.0,5257.0,35,census_api
Census Tract 9102.17; Los Angeles County; California,5356,106000,1338,252,06,037,910217,1590,0.15849056603773584,1.0,5356.0,35,census_api
Census Tract 9102.18; Los Angeles County; California,4591,76603,936,548,06,037,910218,1484,0.3692722371967655,1.0,4591.0,35,census_api
Census Tract 9103.01; Los Angeles County; California,4332,125242,1177,431,06,037,910301,1608,0.26803482587064675,1.0,4332.0,35,census_api
Census Tract 9103.02; Los Angeles County; California,6138,104932,1816,245,06,037,910302,2061,0.11887433284813198,1.0,6138.0,35,census_api
Census Tract 9104.01; Los Angeles County; California,6096,83277,1122,933,06,037,910401,2055,0.454014598540146,1.0,6096.0,35,census_api
Census Tract 9104.04; Los Angeles County; California,4863,68301,700,519,06,037,910404,1219,0.4257588187038556,1.0,4863.0,35,census_api
Census Tract 9104.05; Los Angeles County; California,5882,41047,389,1351,06,037,910405,1740,0.7764367816091954,1.0,5882.0,35,census_api
Census Tract 9105.01; Los Angeles County; California,5460,29310,51,2050,06,037,910501,2101,0.9757258448357925,1.0,5460.0,35,census_api
Census Tract 9105.02; Los Angeles County; California,4875,50303,505,857,06,037,910502,1362,0.6292217327459618,1.0,4875.0,35,census_api
Census Tract 9105.04; Los Angeles County; California,4363,62207,722,447,06,037,910504,1169,0.3823781009409752,1.0,4363.0,35,census_api
Census Tract 9105.05; Los Angeles County; California,3251,70665,662,199,06,037,910505,861,0.2311265969802555,1.0,3251.0,35,census_api
Census Tract 9106.01; Los Angeles County; California,6449,64805,1186,519,06,037,910601,1705,0.3043988269794721,1.0,6449.0,35,census_api
Census Tract 9106.02; Los Angeles County; California,4867,48032,643,821,06,037,910602,1464,0.5607923497267759,1.0,4867.0,35,census_api
Census Tract 9106.05; Los Angeles County; California,5376,60000,916,434,06,037,910605,1350,0.3214814814814815,1.0,5376.0,35,census_api
Census Tract 9106.06; Los Angeles County; California,3209,75402,476,283,06,037,910606,759,0.37285902503293805,1.0,3209.0,35,census_api
Census Tract 9106.07; Los Angeles County; California,4233,69375,544,630,06,037,910607,1174,0.5366269165247018,1.0,4233.0,35,census_api
Census Tract 9106.08; Los Angeles County; California,3636,65647,597,414,06,037,910608,1011,0.4094955489614243,1.0,3636.0,35,census_api
Census Tract 9107.06; Los Angeles County; California,6888,91641,1247,431,06,037,910706,1678,0.25685339690107273,1.0,6888.0,35,census_api
Census Tract 9107.07; Los Angeles County; California,5101,74096,844,626,06,037,910707,1470,0.42585034013605444,1.0,5101.0,35,census_api
Census Tract 9107.09; Los Angeles County; California,1660,106429,451,47,06,037,910709,498,0.09437751004016064,1.0,1660.0,35,census_api
Census Tract 9107.12; Los Angeles County; California,3322,90147,651,175,06,037,910712,826,0.211864406779661,1.0,3322.0,35,census_api
Census Tract 9107.13; Los Angeles County; California,7172,87877,1258,338,06,037,910713,1596,0.21177944862155387,1.0,7172.0,35,census_api
Census Tract 9107.14; Los Angeles County; California,4116,76786,826,176,06,037,910714,1002,0.17564870259481039,1.0,4116.0,35,census_api
Census Tract 9107.15; Los Angeles County; California,6538,75469,1579,307,06,037,910715,1886,0.1627783669141039,1.0,6538.0,35,census_api
Census Tract 9107.16; Los Angeles County; California,6488,92324,1419,350,06,037,910716,1769,0.1978518937252685,1.0,6488.0,35,census_api
Census Tract 9107.17; Los Angeles County; California,2308,91250,506,36,06,037,910717,542,0.06642066420664207,1.0,2308.0,35,census_api
Census Tract 9107.18; Los Angeles County; California,5308,87238,1102,196,06,037,910718,1298,0.1510015408320493,1.0,5308.0,35,census_api
Census Tract 9107.19; Los Angeles County; California,4658,104115,696,286,06,037,910719,982,0.29124236252545826,1.0,4658.0,35,census_api
Census Tract 9107.20; Los Angeles County; California,5366,75625,1128,408,06,037,910720,1536,0.265625,1.0,5366.0,35,census_api
Census Tract 9107.21; Los Angeles County; California,3708,48659,508,539,06,037,910721,1047,0.5148042024832856,1.0,3708.0,35,census_api
Census Tract 9108.04; Los Angeles County; California,2900,128478,966,86,06,037,910804,1052,0.0817490494296578,1.0,2900.0,35,census_api
Census Tract 9108.07; Los Angeles County; California,6142,124688,1519,363,06,037,910807,1882,0.19287991498405951,1.0,6142.0,35,census_api
Census Tract 9108.08; Los Angeles County; California,3836,105208,1104,41,06,037,910808,1145,0.03580786026200873,1.0,3836.0,35,census_api
Census Tract 9108.09; Los Angeles County; California,2219,166591,641,23,06,037,910809,664,0.03463855421686747,1.0,2219.0,35,census_api
Census Tract 9108.10; Los Angeles County; California,2927,172426,694,81,06,037,910810,775,0.10451612903225807,1.0,2927.0,35,census_api
Census Tract 9108.14; Los Angeles County; California,3434,114472,1186,83,06,037,910814,1269,0.06540583136327817,1.0,3434.0,35,census_api
Census Tract 9108.15; Los Angeles County; California,5272,110982,1483,192,06,037,910815,1675,0.11462686567164179,1.0,5272.0,35,census_api
Census Tract 9110.01; Los Angeles County; California,3658,79111,1183,207,06,037,911001,1390,0.14892086330935253,1.0,3658.0,35,census_api
Census Tract 9111; Los Angeles County; California,7316,65135,1189,838,06,037,911100,2027,0.4134188455846078,1.0,7316.0,35,census_api
Census Tract 9200.13; Los Angeles County; California,8039,134023,2020,311,06,037,920013,2331,0.13341913341913342,1.0,8039.0,35,census_api
Census Tract 9200.15; Los Angeles County; California,6443,185651,1881,72,06,037,920015,1953,0.03686635944700461,1.0,6443.0,35,census_api
Census Tract 9200.16; Los Angeles County; California,4901,170463,1200,326,06,037,920016,1526,0.21363040629095675,1.0,4901.0,35,census_api
Census Tract 9200.17; Los Angeles County; California,4224,141696,1061,257,06,037,920017,1318,0.19499241274658574,1.0,4224.0,35,census_api
Census Tract 9200.18; Los Angeles County; California,2065,143352,656,47,06,037,920018,703,0.06685633001422475,1.0,2065.0,35,census_api
Census Tract 9200.20; Los Angeles County; California,5655,106172,1664,205,06,037,920020,1869,0.10968432316746923,1.0,5655.0,35,census_api
Census Tract 9200.28; Los Angeles County; California,9068,139269,2184,347,06,037,920028,2531,0.13709996048992493,1.0,9068.0,35,census_api
Census Tract 9200.29; Los Angeles County; California,3681,108531,827,396,06,037,920029,1223,0.3237939493049877,1.0,3681.0,35,census_api
Census Tract 9200.30; Los Angeles County; California,5506,112656,1470,487,06,037,920030,1957,0.24885028104241186,1.0,5506.0,35,census_api
Census Tract 9200.31; Los Angeles County; California,5924,62428,2392,252,06,037,920031,2644,0.09531013615733737,1.0,5924.0,35,census_api
Census Tract 9200.34; Los Angeles County; California,3977,131149,1000,234,06,037,920034,1234,0.18962722852512157,1.0,3977.0,35,census_api
Census Tract 9200.35; Los Angeles County; California,8598,102601,1722,756,06,037,920035,2478,0.3050847457627119,1.0,8598.0,35,census_api
Census Tract 9200.38; Los Angeles County; California,3014,68971,378,427,06,037,920038,805,0.5304347826086957,1.0,3014.0,35,census_api
Census Tract 9200.39; Los Angeles County; California,1677,133214,485,55,06,037,920039,540,0.10185185185185185,1.0,1677.0,35,census_api
Census Tract 9200.40; Los Angeles County; California,3270,113250,845,162,06,037,920040,1007,0.1608738828202582,1.0,3270.0,35,census_api
Census Tract 9200.41; Los Angeles County; California,2952,116318,311,565,06,037,920041,876,0.6449771689497716,1.0,2952.0,35,census_api
Census Tract 9200.42; Los Angeles County; California,6583,121813,1395,1016,06,037,920042,2411,0.42140190792202403,1.0,6583.0,35,census_api
Census Tract 9200.43; Los Angeles County; California,8748,153500,2038,438,06,037,920043,2476,0.17689822294022617,1.0,8748.0,35,census_api
Census Tract 9200.44; Los Angeles County; California,2544,105739,666,163,06,037,920044,829,0.19662243667068757,1.0,2544.0,35,census_api
Census Tract 9200.45; Los Angeles County; California,4492,158571,1239,215,06,037,920045,1454,0.14786795048143053,1.0,4492.0,35,census_api
Census Tract 9200.46; Los Angeles County; California,3741,83806,731,578,06,037,920046,1309,0.44155844155844154,1.0,3741.0,35,census_api
Census Tract 9200.47; Los Angeles County; California,7559,63874,152,1770,06,037,920047,1922,0.9209157127991675,1.0,7559.0,35,census_api
Census Tract 9200.48; Los Angeles County; California,5431,90900,1365,389,06,037,920048,1754,0.2217787913340935,1.0,5431.0,35,census_api
Census Tract 9200.49; Los Angeles County; California,5936,165700,1540,112,06,037,920049,1652,0.06779661016949153,1.0,5936.0,35,census_api
Census Tract 9200.50; Los Angeles County; California,1040,68125,350,134,06,037,920050,484,0.2768595041322314,1.0,1040.0,35,census_api
Census Tract 9201.02; Los Angeles County; California,4899,95000,973,661,06,037,920102,1634,0.40452876376988983,1.0,4899.0,35,census_api
Census Tract 9201.04; Los Angeles County; California,2959,147135,759,66,06,037,920104,825,0.08,1.0,2959.0,35,census_api
Census Tract 9201.06; Los Angeles County; California,3761,107065,890,134,06,037,920106,1024,0.130859375,1.0,3761.0,35,census_api
Census Tract 9201.09; Los Angeles County; California,4740,126154,1382,508,06,037,920109,1890,0.2687830687830688,1.0,4740.0,35,census_api
Census Tract 9201.10; Los Angeles County; California,3061,147226,678,325,06,037,920110,1003,0.3240279162512463,1.0,3061.0,35,census_api
Census Tract 9201.11; Los Angeles County; California,3092,128529,847,173,06,037,920111,1020,0.1696078431372549,1.0,3092.0,35,census_api
Census Tract 9201.12; Los Angeles County; California,3925,121292,1051,464,06,037,920112,1515,0.30627062706270625,1.0,3925.0,35,census_api
Census Tract 9201.14; Los Angeles County; California,5959,121774,1257,899,06,037,920114,2156,0.41697588126159557,1.0,5959.0,35,census_api
Census Tract 9201.15; Los Angeles County; California,4216,101293,1013,715,06,037,920115,1728,0.41377314814814814,1.0,4216.0,35,census_api
Census Tract 9201.16; Los Angeles County; California,5171,135792,1462,129,06,037,920116,1591,0.08108108108108109,1.0,5171.0,35,census_api
Census Tract 9201.18; Los Angeles County; California,6047,140665,1672,190,06,037,920118,1862,0.10204081632653061,1.0,6047.0,35,census_api
Census Tract 9201.19; Los Angeles County; California,1784,175000,482,12,06,037,920119,494,0.024291497975708502,1.0,1784.0,35,census_api
Census Tract 9201.20; Los Angeles County; California,4283,214150,940,132,06,037,920120,1072,0.12313432835820895,1.0,4283.0,35,census_api
Census Tract 9201.21; Los Angeles County; California,10241,148977,2344,798,06,037,920121,3142,0.25397835773392746,1.0,10241.0,35,census_api
Census Tract 9203.03; Los Angeles County; California,1507,128438,333,318,06,037,920303,651,0.48847926267281105,1.0,1507.0,35,census_api
Census Tract 9203.12; Los Angeles County; California,6363,89410,1115,1065,06,037,920312,2180,0.48853211009174313,1.0,6363.0,35,census_api
Census Tract 9203.13; Los Angeles County; California,5487,161429,1393,173,06,037,920313,1566,0.11047254150702426,1.0,5487.0,35,census_api
Census Tract 9203.14; Los Angeles County; California,3368,133542,717,308,06,037,920314,1025,0.30048780487804877,1.0,3368.0,35,census_api
Census Tract 9203.22; Los Angeles County; California,2767,127750,824,148,06,037,920322,972,0.1522633744855967,1.0,2767.0,35,census_api
Census Tract 9203.26; Los Angeles County; California,6464,131750,1151,1215,06,037,920326,2366,0.5135249366018597,1.0,6464.0,35,census_api
Census Tract 9203.28; Los Angeles County; California,1956,117933,461,356,06,037,920328,817,0.4357405140758874,1.0,1956.0,35,census_api
Census Tract 9203.29; Los Angeles County; California,6445,107994,1610,1059,06,037,920329,2669,0.396777819408018,1.0,6445.0,35,census_api
Census Tract 9203.30; Los Angeles County; California,3590,101250,1128,588,06,037,920330,1716,0.34265734265734266,1.0,3590.0,35,census_api
